X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.540130599999983,43.7417984,172406,GO-201895585,2018-01-15T20:00:00.000Z,2018-01-16T10:58:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,16,16,Tuesday   ,10,2018,January,15,15,Monday    ,20,Auto Theft,D31,22,Humbermede (22),43.7417984,-79.5401306,159658
-79.4266281,43.692112,172407,GO-2018108834,2018-01-17T21:00:00.000Z,2018-01-18T10:50:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,January,18,18,Thursday  ,10,2018,January,17,17,Wednesday ,21,Auto Theft,D13,106,Humewood-Cedarvale (106),43.692112,-79.4266281,159659
-79.3177643,43.776516,172408,GO-2018109908,2017-11-08T12:00:00.000Z,2018-01-18T14:30:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,January,18,18,Thursday  ,14,2017,November,8,312,Wednesday ,12,Auto Theft,D42,118,Tam O'Shanter-Sullivan (118),43.776516,-79.3177643,159660
-79.3429718,43.6828117,172409,GO-20171340353,2017-07-25T19:00:00.000Z,2017-07-26T09:27:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,July,26,207,Wednesday ,9,2017,July,25,206,Tuesday   ,19,Auto Theft,D54,66,Danforth (66),43.6828117,-79.3429718,159661
-79.2531052,43.7109146,172410,GO-2017883502,2017-05-19T13:15:00.000Z,2017-05-19T13:22:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,19,139,Friday    ,13,2017,May,19,139,Friday    ,13,Auto Theft,D41,122,Birchcliffe-Cliffside (122),43.7109146,-79.2531052,159662
-79.4771576,43.6451988,172411,GO-2017888465,2017-05-19T19:00:00.000Z,2017-05-20T06:37:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,20,140,Saturday  ,6,2017,May,19,139,Friday    ,19,Auto Theft,D11,87,High Park-Swansea (87),43.6451988,-79.4771576,159663
-79.5990524,43.7181282,172412,GO-2017909304,2017-05-23T13:30:00.000Z,2017-05-23T15:47:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,23,143,Tuesday   ,15,2017,May,23,143,Tuesday   ,13,Auto Theft,D23,1,West Humber-Clairville (1),43.7181282,-79.5990524,159664
-79.5164719,43.647792799999984,172413,GO-2017920362,2017-05-24T22:30:00.000Z,2017-05-25T08:51:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,25,145,Thursday  ,8,2017,May,24,144,Wednesday ,22,Auto Theft,D22,15,Kingsway South (15),43.6477928,-79.5164719,159665
-79.5779419,43.7179451,172414,GO-2017390216,2017-03-02T20:00:00.000Z,2017-03-03T12:03:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,March,3,62,Friday    ,12,2017,March,2,61,Thursday  ,20,Auto Theft,D23,1,West Humber-Clairville (1),43.7179451,-79.5779419,159666
-79.5779419,43.7179451,172415,GO-2017390216,2017-03-02T20:00:00.000Z,2017-03-03T12:03:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,March,3,62,Friday    ,12,2017,March,2,61,Thursday  ,20,Auto Theft,D23,1,West Humber-Clairville (1),43.7179451,-79.5779419,159667
-79.5779419,43.7179451,172416,GO-2017390216,2017-03-02T20:00:00.000Z,2017-03-03T12:03:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,March,3,62,Friday    ,12,2017,March,2,61,Thursday  ,20,Auto Theft,D23,1,West Humber-Clairville (1),43.7179451,-79.5779419,159668
-79.565506,43.7213173,172417,GO-2017401784,2017-03-04T18:00:00.000Z,2017-03-05T09:21:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,March,5,64,Sunday    ,9,2017,March,4,63,Saturday  ,18,Auto Theft,D23,4,Rexdale-Kipling (4),43.7213173,-79.565506,159669
-79.4342499,43.7384186,172418,GO-2017915474,2017-05-24T12:40:00.000Z,2017-05-24T14:10:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,24,144,Wednesday ,14,2017,May,24,144,Wednesday ,12,Auto Theft,D32,38,Lansing-Westgate (38),43.7384186,-79.4342499,159670
-79.5712738,43.7429008,172419,GO-2017381289,2017-03-02T05:57:00.000Z,2017-03-02T06:04:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,March,2,61,Thursday  ,6,2017,March,2,61,Thursday  ,5,Auto Theft,D23,3,Thistletown-Beaumond Heights (3),43.7429008,-79.5712738,159671
-79.341697700000012,43.759037,172420,GO-2017934264,2017-05-26T20:00:00.000Z,2017-05-27T09:52:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,May,27,147,Saturday  ,9,2017,May,26,146,Friday    ,20,Auto Theft,D33,45,Parkwoods-Donalda (45),43.759037,-79.3416977,159672
-79.3704834,43.7683449,172421,GO-2017950164,2017-05-29T12:00:00.000Z,2017-05-29T17:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,May,29,149,Monday    ,17,2017,May,29,149,Monday    ,12,Auto Theft,D33,52,Bayview Village (52),43.7683449,-79.3704834,159673
-79.173461900000021,43.796093,171943,GO-20141951821,2014-04-24T18:30:00.000Z,2014-04-24T18:58:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,April,24,114,Thursday  ,18,2014,April,24,114,Thursday  ,18,Auto Theft,D43,134,Highland Creek (134),43.796093,-79.1734619,159674
-79.378440900000015,43.6633377,172641,GO-2018345155,2018-01-25T02:00:00.000Z,2018-02-23T17:47:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,23,54,Friday    ,17,2018,January,25,25,Thursday  ,2,Auto Theft,D51,75,Church-Yonge Corridor (75),43.6633377,-79.3784409,159675
-79.2798691,43.735244799999982,172539,GO-2018578559,2018-01-26T10:00:00.000Z,2018-03-31T15:37:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,March,31,90,Saturday  ,15,2018,January,26,26,Friday    ,10,Auto Theft,D41,125,Ionview (125),43.7352448,-79.2798691,159676
-79.4345779,43.7036896,172642,GO-2018349199,2018-02-23T22:00:00.000Z,2018-02-24T10:34:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,24,55,Saturday  ,10,2018,February,23,54,Friday    ,22,Auto Theft,D13,102,Forest Hill North (102),43.7036896,-79.4345779,159677
-79.2938385,43.686348,171944,GO-20141954351,2014-04-24T17:00:00.000Z,2014-04-25T07:10:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2014,April,25,115,Friday    ,7,2014,April,24,114,Thursday  ,17,Auto Theft,D55,62,East End-Danforth (62),43.686348,-79.2938385,159678
-79.5702362,43.7265511,172738,GO-20151198138,2015-07-14T16:00:00.000Z,2015-07-15T06:21:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,July,15,196,Wednesday ,6,2015,July,14,195,Tuesday   ,16,Auto Theft,D23,4,Rexdale-Kipling (4),43.7265511,-79.5702362,159679
-79.4403076,43.7024193,172643,GO-2018350842,2018-02-23T22:30:00.000Z,2018-02-24T16:18:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,24,55,Saturday  ,16,2018,February,23,54,Friday    ,22,Auto Theft,D13,108,Briar Hill-Belgravia (108),43.7024193,-79.4403076,159680
-79.438415500000019,43.6863747,172540,GO-2018593875,2018-04-02T18:00:00.000Z,2018-04-03T08:23:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,3,93,Tuesday   ,8,2018,April,2,92,Monday    ,18,Auto Theft,D13,107,Oakwood Village (107),43.6863747,-79.4384155,159681
-79.571373,43.711551699999987,171945,GO-20141956987,2014-04-17T14:30:00.000Z,2014-04-25T14:58:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,April,25,115,Friday    ,14,2014,April,17,107,Thursday  ,14,Auto Theft,D23,1,West Humber-Clairville (1),43.7115517,-79.571373,159682
-79.5411987,43.6689682,172541,GO-2018588341,2018-04-01T20:00:00.000Z,2018-04-02T10:30:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,2,92,Monday    ,10,2018,April,1,91,Sunday    ,20,Auto Theft,D22,10,Princess-Rosethorn (10),43.6689682,-79.5411987,159683
-79.4402542,43.6978493,172739,GO-20151197332,2015-07-13T00:00:00.000Z,2015-07-15T00:46:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,July,15,196,Wednesday ,0,2015,July,13,194,Monday    ,0,Auto Theft,D13,108,Briar Hill-Belgravia (108),43.6978493,-79.4402542,159684
-79.5066452,43.6927681,172644,GO-2018342032,2018-02-23T09:29:00.000Z,2018-02-23T10:29:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,23,54,Friday    ,10,2018,February,23,54,Friday    ,9,Auto Theft,D12,115,Mount Dennis (115),43.6927681,-79.5066452,159685
-79.4360352,43.6371803,171946,GO-20141961827,2014-04-26T01:00:00.000Z,2014-04-26T10:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,April,26,116,Saturday  ,10,2014,April,26,116,Saturday  ,1,Auto Theft,D14,85,South Parkdale (85),43.6371803,-79.4360352,159686
-79.5798264,43.6292915,172542,GO-2018590285,2018-04-01T17:00:00.000Z,2018-04-02T16:13:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,2,92,Monday    ,16,2018,April,1,91,Sunday    ,17,Auto Theft,D22,12,Markland Wood (12),43.6292915,-79.5798264,159687
-79.562675499999983,43.6123085,172740,GO-20151192534,2015-06-10T12:00:00.000Z,2015-07-14T10:45:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,July,14,195,Tuesday   ,10,2015,June,10,161,Wednesday ,12,Auto Theft,D22,14,Islington-City Centre West (14),43.6123085,-79.5626755,159688
-79.4780655,43.7086601,172645,GO-2018354906,2018-02-24T23:00:00.000Z,2018-02-25T08:04:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,25,56,Sunday    ,8,2018,February,24,55,Saturday  ,23,Auto Theft,D12,29,Maple Leaf (29),43.7086601,-79.4780655,159689
-79.4633865,43.7502518,171947,GO-20141966363,2014-04-26T11:00:00.000Z,2014-04-27T01:12:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,April,27,117,Sunday    ,1,2014,April,26,116,Saturday  ,11,Auto Theft,D32,27,York University Heights (27),43.7502518,-79.4633865,159690
-79.5400848,43.636112199999985,172543,GO-2018741692,2018-04-25T11:00:00.000Z,2018-04-25T18:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,25,115,Wednesday ,18,2018,April,25,115,Wednesday ,11,Auto Theft,D22,14,Islington-City Centre West (14),43.6361122,-79.5400848,159691
-79.5400848,43.636112199999985,172544,GO-2018741692,2018-04-25T11:00:00.000Z,2018-04-25T18:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,25,115,Wednesday ,18,2018,April,25,115,Wednesday ,11,Auto Theft,D22,14,Islington-City Centre West (14),43.6361122,-79.5400848,159692
-79.5929184,43.726818099999988,172545,GO-2018633636,2018-04-09T09:58:00.000Z,2018-04-09T10:02:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,April,9,99,Monday    ,10,2018,April,9,99,Monday    ,9,Auto Theft,D23,1,West Humber-Clairville (1),43.7268181,-79.5929184,159693
-79.5034561,43.7015724,172546,GO-2018746078,2018-04-26T01:00:00.000Z,2018-04-26T12:09:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,April,26,116,Thursday  ,12,2018,April,26,116,Thursday  ,1,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.7015724,-79.5034561,159694
-79.5446777,43.6839981,172547,GO-2018750878,2018-04-27T03:10:00.000Z,2018-04-27T03:15:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,April,27,117,Friday    ,3,2018,April,27,117,Friday    ,3,Auto Theft,D23,7,Willowridge-Martingrove-Richview (7),43.6839981,-79.5446777,159695
-79.4882355,43.6623077,172548,GO-2018744556,2018-04-25T21:00:00.000Z,2018-04-26T08:26:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,26,116,Thursday  ,8,2018,April,25,115,Wednesday ,21,Auto Theft,D11,89,Runnymede-Bloor West Village (89),43.6623077,-79.4882355,159696
-79.366951,43.6565018,172549,GO-2018687387,2018-04-17T14:30:00.000Z,2018-04-17T16:35:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,17,107,Tuesday   ,16,2018,April,17,107,Tuesday   ,14,Auto Theft,D51,73,Moss Park (73),43.6565018,-79.366951,159697
-79.5947952,43.7155609,172550,GO-2018763459,2018-04-21T04:00:00.000Z,2018-04-29T01:04:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,29,119,Sunday    ,1,2018,April,21,111,Saturday  ,4,Auto Theft,D23,1,West Humber-Clairville (1),43.7155609,-79.5947952,159698
-79.2384949,43.8103981,172551,GO-2018772083,2018-04-28T16:30:00.000Z,2018-04-30T12:48:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,30,120,Monday    ,12,2018,April,28,118,Saturday  ,16,Auto Theft,D42,132,Malvern (132),43.8103981,-79.2384949,159699
-79.3939285,43.6427383,172552,GO-2018773543,2017-12-01T12:00:00.000Z,2018-04-30T16:31:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,30,120,Monday    ,16,2017,December,1,335,Friday    ,12,Auto Theft,D52,77,Waterfront Communities-The Island (77),43.6427383,-79.3939285,159700
-79.3939285,43.6427383,172553,GO-2018773543,2017-12-01T12:00:00.000Z,2018-04-30T16:31:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,30,120,Monday    ,16,2017,December,1,335,Friday    ,12,Auto Theft,D52,77,Waterfront Communities-The Island (77),43.6427383,-79.3939285,159701
-79.5581131,43.7552719,172554,GO-2018752932,2018-03-18T12:00:00.000Z,2018-04-27T11:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,27,117,Friday    ,11,2018,March,18,77,Sunday    ,12,Auto Theft,D31,21,Humber Summit (21),43.7552719,-79.5581131,159702
-79.2635574,43.721962,172555,GO-2018781120,2018-04-30T19:00:00.000Z,2018-05-01T18:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,1,121,Tuesday   ,18,2018,April,30,120,Monday    ,19,Auto Theft,D41,124,Kennedy Park (124),43.721962,-79.2635574,159703
-79.518196100000011,43.7078247,172556,GO-2018777900,2018-04-30T00:30:00.000Z,2018-05-01T09:57:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,1,121,Tuesday   ,9,2018,April,30,120,Monday    ,0,Auto Theft,D12,23,Pelmo Park-Humberlea (23),43.7078247,-79.5181961,159704
-79.518196100000011,43.7078247,172557,GO-2018777900,2018-04-30T00:30:00.000Z,2018-05-01T09:57:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,1,121,Tuesday   ,9,2018,April,30,120,Monday    ,0,Auto Theft,D12,23,Pelmo Park-Humberlea (23),43.7078247,-79.5181961,159705
-79.5771713,43.705246,172558,GO-2018673075,2018-04-15T02:00:00.000Z,2018-04-15T12:58:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,April,15,105,Sunday    ,12,2018,April,15,105,Sunday    ,2,Auto Theft,D23,1,West Humber-Clairville (1),43.705246,-79.5771713,159706
-79.1887894,43.8011284,172559,GO-2018796299,2018-05-03T20:45:00.000Z,2018-05-03T20:47:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,May,3,123,Thursday  ,20,2018,May,3,123,Thursday  ,20,Auto Theft,D42,131,Rouge (131),43.8011284,-79.1887894,159707
-79.476486200000011,43.6648788,172560,GO-2018798761,2018-05-03T23:00:00.000Z,2018-05-04T09:11:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,4,124,Friday    ,9,2018,May,3,123,Thursday  ,23,Auto Theft,D11,90,Junction Area (90),43.6648788,-79.4764862,159708
-79.4413376,43.6765976,172561,GO-2018816280,2018-05-05T16:30:00.000Z,2018-05-06T14:36:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,6,126,Sunday    ,14,2018,May,5,125,Saturday  ,16,Auto Theft,D13,92,Corso Italia-Davenport (92),43.6765976,-79.4413376,159709
-79.3902893,43.64785770000001,172562,GO-2018743016,2018-04-25T19:20:00.000Z,2018-04-26T01:17:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,26,116,Thursday  ,1,2018,April,25,115,Wednesday ,19,Auto Theft,D52,77,Waterfront Communities-The Island (77),43.6478577,-79.3902893,159710
-79.5267258,43.7130852,172563,GO-2018814345,2018-05-05T23:00:00.000Z,2018-05-06T07:52:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,6,126,Sunday    ,7,2018,May,5,125,Saturday  ,23,Auto Theft,D12,23,Pelmo Park-Humberlea (23),43.7130852,-79.5267258,159711
-79.4560394,43.668094599999989,172564,GO-2018807121,2018-05-04T20:00:00.000Z,2018-05-05T06:10:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,5,125,Saturday  ,6,2018,May,4,124,Friday    ,20,Auto Theft,D11,91,Weston-Pellam Park (91),43.6680946,-79.4560394,159712
-79.4462204,43.638717699999987,172565,GO-2018120571,2018-01-20T01:35:00.000Z,2018-01-20T01:35:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,20,20,Saturday  ,1,2018,January,20,20,Saturday  ,1,Auto Theft,D14,86,Roncesvalles (86),43.6387177,-79.4462204,159713
-79.4000092,43.6488953,172566,GO-20173147163,2017-12-06T10:30:00.000Z,2017-12-07T01:27:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,December,7,341,Thursday  ,1,2017,December,6,340,Wednesday ,10,Auto Theft,D14,78,Kensington-Chinatown (78),43.6488953,-79.4000092,159714
-79.560653700000017,43.6558113,172567,GO-2018238228,2018-02-07T09:25:00.000Z,2018-02-07T09:28:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,9,2018,February,7,38,Wednesday ,9,Auto Theft,D22,11,Eringate-Centennial-West Deane (11),43.6558113,-79.5606537,159715
-79.3000565,43.8038979,172568,GO-2018239156,2018-01-31T21:30:00.000Z,2018-02-07T12:06:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,12,2018,January,31,31,Wednesday ,21,Auto Theft,D42,117,L'Amoreaux (117),43.8038979,-79.3000565,159716
-79.359008799999984,43.8089523,172569,GO-2018242610,2018-02-07T21:40:00.000Z,2018-02-07T21:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,21,2018,February,7,38,Wednesday ,21,Auto Theft,D33,48,Hillcrest Village (48),43.8089523,-79.3590088,159717
-79.289085400000019,43.8118706,172570,GO-2018244000,2018-02-07T22:00:00.000Z,2018-02-08T07:07:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,8,39,Thursday  ,7,2018,February,7,38,Wednesday ,22,Auto Theft,D42,129,Agincourt North (129),43.8118706,-79.2890854,159718
-79.5472717,43.6413689,172571,GO-2018250845,2018-02-08T17:30:00.000Z,2018-02-09T07:23:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,9,40,Friday    ,7,2018,February,8,39,Thursday  ,17,Auto Theft,D22,14,Islington-City Centre West (14),43.6413689,-79.5472717,159719
-79.3286133,43.7582817,172572,GO-20171562136,2017-08-28T19:00:00.000Z,2017-08-29T09:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,August,29,241,Tuesday   ,9,2017,August,28,240,Monday    ,19,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7582817,-79.3286133,159720
-79.2949219,43.6897202,172573,GO-2018246686,2018-01-30T10:30:00.000Z,2018-02-08T15:20:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,February,8,39,Thursday  ,15,2018,January,30,30,Tuesday   ,10,Auto Theft,D55,62,East End-Danforth (62),43.6897202,-79.2949219,159721
-79.2949219,43.6897202,172574,GO-2018246686,2018-01-30T10:30:00.000Z,2018-02-08T15:20:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,February,8,39,Thursday  ,15,2018,January,30,30,Tuesday   ,10,Auto Theft,D55,62,East End-Danforth (62),43.6897202,-79.2949219,159722
-79.4124527,43.6433411,172575,GO-2018270180,2018-02-11T20:00:00.000Z,2018-02-12T10:29:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,12,43,Monday    ,10,2018,February,11,42,Sunday    ,20,Auto Theft,D14,82,Niagara (82),43.6433411,-79.4124527,159723
-79.316139199999981,43.8089447,172576,GO-2018276518,2018-02-12T21:00:00.000Z,2018-02-13T09:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,13,44,Tuesday   ,9,2018,February,12,43,Monday    ,21,Auto Theft,D42,116,Steeles (116),43.8089447,-79.3161392,159724
-79.316139199999981,43.8089447,172577,GO-2018276518,2018-02-12T21:00:00.000Z,2018-02-13T09:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,13,44,Tuesday   ,9,2018,February,12,43,Monday    ,21,Auto Theft,D42,116,Steeles (116),43.8089447,-79.3161392,159725
-79.4532547,43.670723,172578,GO-2018269103,2018-02-09T21:00:00.000Z,2018-02-12T07:40:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,12,43,Monday    ,7,2018,February,9,40,Friday    ,21,Auto Theft,D11,91,Weston-Pellam Park (91),43.670723,-79.4532547,159726
-79.281723,43.81817250000001,172579,GO-2018297920,2018-02-16T10:00:00.000Z,2018-02-16T10:25:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,16,47,Friday    ,10,2018,February,16,47,Friday    ,10,Auto Theft,D42,130,Milliken (130),43.8181725,-79.281723,159727
-79.281723,43.81817250000001,172580,GO-2018297920,2018-02-16T10:00:00.000Z,2018-02-16T10:25:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,16,47,Friday    ,10,2018,February,16,47,Friday    ,10,Auto Theft,D42,130,Milliken (130),43.8181725,-79.281723,159728
-79.251442,43.823288,172581,GO-2018305594,2018-01-28T19:00:00.000Z,2018-02-17T14:13:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,17,48,Saturday  ,14,2018,January,28,28,Sunday    ,19,Auto Theft,D42,130,Milliken (130),43.823288,-79.251442,159729
-79.4449921,43.698474899999987,172582,GO-2018319655,2018-02-19T23:00:00.000Z,2018-02-19T23:50:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,19,50,Monday    ,23,2018,February,19,50,Monday    ,23,Auto Theft,D13,108,Briar Hill-Belgravia (108),43.6984749,-79.4449921,159730
-79.6022415,43.689476,172583,GO-2018323982,2018-02-20T15:17:00.000Z,2018-02-20T16:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,20,51,Tuesday   ,16,2018,February,20,51,Tuesday   ,15,Auto Theft,D23,1,West Humber-Clairville (1),43.689476,-79.6022415,159731
-79.6022415,43.689476,172584,GO-2018323982,2018-02-20T15:17:00.000Z,2018-02-20T16:07:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,20,51,Tuesday   ,16,2018,February,20,51,Tuesday   ,15,Auto Theft,D23,1,West Humber-Clairville (1),43.689476,-79.6022415,159732
-79.5343323,43.7239227,172585,GO-2018327454,2018-02-20T22:30:00.000Z,2018-02-21T05:57:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2018,February,21,52,Wednesday ,5,2018,February,20,51,Tuesday   ,22,Auto Theft,D31,23,Pelmo Park-Humberlea (23),43.7239227,-79.5343323,159733
-79.4378052,43.6655617,172586,GO-2018320581,2018-02-19T16:00:00.000Z,2018-02-20T06:52:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,20,51,Tuesday   ,6,2018,February,19,50,Monday    ,16,Auto Theft,D11,93,Dovercourt-Wallace Emerson-Junction (93),43.6655617,-79.4378052,159734
-79.6125946,43.7204056,172587,GO-2018593462,2018-04-03T06:00:00.000Z,2018-04-03T06:48:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,3,93,Tuesday   ,6,2018,April,3,93,Tuesday   ,6,Auto Theft,D23,1,West Humber-Clairville (1),43.7204056,-79.6125946,159735
